Id,Name,Description,Participation,Location,Add,Region,Town,Tel,Org,Start,End,Cycle,Noncycle,Website,Picture1,Picdescribe1,Picture2,Picdescribe2,Picture3,Picdescribe3,Px,Py,Class1,Class2,Map,Travellinginfo,Parkinginfo,Charge,Remarks
C2_376430000A_003883,2022桃園國際風箏節,⚠️因雨勢影響，3/26改為加碼試飛，3/27活動取消，正式展演延期至4/9-10⚠️----------------------------------------------------------------------------------2022桃園國際風箏節春季，將於4月9、10日舉行，今年以【鯨奇之旅】為主題，由亞洲國際風箏聯合會偕同來自臺灣北中南的風箏團隊聯袂演出，由16米的大型鯨魚領軍大翅鯨、鯨鯊、虎鯨等逾30隻鯨魚系列風箏，同時在桃園的領空飛翔，壯觀的畫面讓人驚艷。此外，還有特技風箏、風箏裝置藝術、以及各式造型風箏...等精彩表演。千箏萬鴛翩翩飛舞，融合中庄景觀土丘下方甫完工的沙坑滑梯、礫石原野、原木遊戲場及地景滑草區等自然遊戲場，讓民眾感受滿滿放風箏幸福，以及親水、休憩與旅遊的樂趣。【鯨奇之旅】 16米大翅鯨、17米鯨鯊、10米虎鯨等超過30隻鯨魚風箏在桃園群聚大會師。【 水 之 谷 】 水母、墨魚、章魚、魟魚…等海洋系列造型，變身風箏飛躍在中庄水之谷。【天空之城】 獵鷹以及貓頭鷹等大型軟體風箏，以及超過百米的土豆鳥串聯風箏，都將騰空飛翔在大嵙崁天空之城。活動接駁車■大溪線​:大溪橋頭停車場-活動會場，約每10-20分鐘一班車■八德線:國防大學臨時停車場&八德分局臨時停車場-活動會場，約每10-20分鐘一班車■入場接駁車時間 :09:00-16:00，離場接駁車時間:10:30-18:00*活動會場內無停車空間，開車民眾請利用大溪線及八德線接駁轉乘*主題活動野餐趣 (線上報名)■活動時間：3月26-27日 ；兩日10:00-13:00；14:00-17:00■報到時間：3月26-27日；上午場09:30~10:00、下午場13:30~14:00■報名人數​：每組3~4人，每場次限量50組 ■地        點​：大溪區中庄調整池景觀土丘；風箏野餐區■線上報名​：3月14日中午12:00起額滿為止。■活動詳情請電洽 02-2923-0887 陶組長 彩繪風箏DIY■報名方式：現場報名，每場活動於14:45分開始報名，額...,,詳見官網,桃園市335大溪區中庄調整池景觀土丘,桃園市,大溪區,886-3-3322101,桃園市政府,2022/03/26 00:00:00,2022/04/10 23:59:59,,,,,,,,,,121.318170,24.925750,03,,,,,,
C2_376430000A_003890,2022桃園藝術巡演 (3-11月),★活動詳情請洽本府文化局表演藝術科(03-3322592#8313)★各演出場次將陸續公告為了厚植桃園市藝文欣賞人口，桃園藝術巡演徵集多個優質表演團隊，直送多元精彩的節目到桃園各區，誠摯邀請您大力揪團到離家最近的場地，一起來打卡、看演出!~場次1~紙風車劇團-兒童劇《紙風車的魔法書》活動時間：3/18(五)19:00-20:30活動地點：龜山區大崗國小操場(龜山區大崗里20鄰大湖一路175號)入場方式：18:00實聯制入場~場次2~紙風車劇團-兒童劇《蕃薯森林奇遇記》活動時間：3/25(五)19:00-20:30活動地點：龍潭區龍潭國小操場(龍潭區南龍路13號)入場方式：實聯制入場 ~場次3~臺北爵士大樂隊-爵士演奏《一起來搖擺》活動時間：4/23(六)19:30-21:00活動地點：中壢區華勛公園(中壢區華勛街363巷)入場方式：18:30起實聯制入場 ~場次4~風動室內樂團-《公主百分百》活動時間：8/13(六)18:30-20:00活動地點：桃園蓮花季主會場 (觀音區新華路一段及金華路交叉口)民眾可搭乘蓮花季接駁專車前往活動現場 (詳如附圖) ~場次5~愛樂劇工廠-《新龜兔賽跑》活動時間：8/19(五)19:00-20:30活動地點：新屋區頭洲國小(新屋區校前路72號)入場方式：採自由入場，現場備有椅子 ~場次6~朱宗慶打擊樂團-《擊樂嘉年華》活動時間：8/20(六)16:30起活動地點：桃園蓮花季主會場 (觀音區新華路一段及金華路交叉口)民眾可搭乘蓮花季接駁專車前往活動現場 (詳如附圖) ~場次7~故事工廠-《變聲偵探》口技情境喜劇活動時間：8/27(六)19:30-21:00活動地點：楊梅區楊梅國小(楊梅區校前路1號)入場方式：採自由入場 ~場次8~風神寶寶兒童劇團-《風神寶寶之嫦娥奔月》兒童劇 (因受颱風影響，活動延期至10/7)活動時間：10/7(五)19:00-20:30活動地點：龜山區中興公園(龜山區壽山路84巷)入場方式：採自由入場 ~場次9~FOCA福爾...,,詳見官網,桃園市337大園區菓林國小,桃園市,大園區,886-3-3322101,桃園市政府,2022/03/18 00:00:00,2022/11/04 23:59:59,,,,,,,,,,121.256150,25.077610,03,,,,,,
C2_376430000A_003891,2022桃園兒童藝術節(3-5月),￭活動相關細節可電洽本府文化局 (03-3322592#8301)2022桃園兒童藝術節以「擁抱世界的勇氣」為主題，並規劃四大系列活動，涵蓋「表演」、「展覽」、「市集」、「童玩」和文化館舍活動，精彩活動遍布全桃園，讓兒童透過親身參與及體驗，找到屬於自己的勇氣力量！讓兒童度過歡樂滿載的兒童節！活動時間大總表 表演：■ 4/2-4/5主場表演定目劇場《超越極限運動會》在平鎮新勢公園演出，並規劃新馬戲展演及工作坊、藝術體驗區、兒童市集，連續4天帶來豐富有趣的藝術體驗。■ 4/4波力救援小英雄《波力特別的一天》在八德藝文天幕廣場登場，演出波力的冒險故事!■ 3/18、3/25、4/9邀請到紙風車劇團分別在龜山大崗國小、龍潭國小、風禾公園停車場演出經典劇碼，讓大小朋友感受藝術的創意及美好。  市集：■ 4/2-4/5辦理眷村懷舊童玩日，在馬祖新村眷村文創園區帶來豐富的活動和市集，有變裝遊行、懷舊遊戲體驗，重溫眷村兒時回憶。 童玩：■ 3/20-5/1玩具共和國主題特展帶你看遍世界各國玩具，還有豐富的營隊、玩具故事屋、DIY活動等著你來報名！ 展覽：■ 3/11-5/1「夢不落-我的飛行夢想」展在桃園市兒童美術館帶你體驗飛行夢想！ 文化館舍活動： ■ 串連桃園文化館舍，帶來最豐富多元的藝文體驗！,,詳見官網,桃園市324平鎮區新勢公園,桃園市,平鎮區,886-3-3322101,桃園市政府,2022/03/11 00:00:00,2022/05/08 23:59:59,,,,,,,,,,121.216730,24.951830,03,,,,,,
C2_376430000A_003895,2022桃園彩色海芋季,￭活動相關細節可電洽本府農業局 (03-3322101#5415、5416)今年「芋見愛神」除「療芋感」的推動之外，將突破以往，首次將「闖關式體驗策展」納入整體展區規劃當中，以「反派角色」作為主花毯最終關卡進行設計。以愛情為食的魔龍，掠奪了各地的愛情寶藏，遊客是「勇者的化身」，必須踏上旅途，向展區內代表不同課題的「愛神導師」們拜請，通過種種的考驗，了解愛情的本質，最終才能來到以愛情為食的魔龍面前，發出挑戰守護愛情，遇見愛。★交通接駁區外免費接駁車-紅線1.接駁時間：4/2（六）-4/17（日），每日08：30-17：30行駛。2.接駁班距：平日30min/班、假日15min/班。3.接駁站點：① A18高鐵桃園站(客運轉運站11月臺)→② 文中三停車場 →③ 彩色海芋季會場(柳樹青園藝站)。時刻表：1.去程「 A18高鐵桃園站」發車時間：08：30 - 16：00。2.回程「 柳樹青園藝站」發車時間：09：00 - 17：30。區內免費接駁車-藍線（假日行駛）1.接駁時間：假日（含清明假期）08：30-17：30行駛。2.接駁班距：15min/班。3.接駁站點：①功學社 → ② 陽程科技站 → ③ 彩色海芋季會場(和春花卉農場) → ④ 慈濟月桃站。,,詳見官網,桃園市337大園區溪海休閒農業區,桃園市,大園區,886-3-3322101,桃園市政府,2022/04/02 00:00:00,2022/04/17 23:59:59,,,,,,,,,,121.195480,25.032940,03,,,,,,
C2_376430000A_003907,2022龍岡米干節,經過了10年的米干節，團結了地方產業、創造了商圈的繁榮，讓滇緬文化與孤軍故事永續紮根在桃園龍岡，也開始吸引國內外的遊客來此探索龍岡的特色。2022龍岡米干節除了主會場展現多元的文化特色之外，更串連忠貞商圈 、體驗逛遊行程，讓龍岡更多的在地特色被看見，邀您一同走進異域文化的盛宴。交通接駁龍岡大操場－雲南文化公園（桃園市平鎮區忠貞一街） 來回專車接駁時間：4/16-17 10:00-20:00，約15分鐘一班4/11-15 異域美食與特色體驗活動線上報名>>如連結主題活動 4/16 潑水節&水花晚會／潑水節／14:00 泰緬紋身藝術體驗14:30 傣族潑水踩街行15:00 泰緬潑水大對抗／水花晚會／18:40 晚會開場19:00 舞台表演－泰苗舞（小小打歌隊）－彝族舞（小小打歌隊）－演唱（王星貿）－民族舞蹈（雲南協會）－民族舞蹈（雲南協會）20:00 打歌同樂 4/17 火把節&祈福晚會／火把節／14:00 民族踩街行14:30 金三角美食教學15:00 民族遊戲PK賽16:00 摩斯密碼／火把祈福晚會／18:00 迎賓攔路酒18:15 火舞表演18:30 晚會開場18:40 點火祈福儀式 19:00 舞台表演－民族舞（敦青舞蹈團）－彝族舞（魅力金三角舞團）－芒種（小小打歌隊）－歌曲演唱 （哈尼救護G）－武術風舞蹈 （小小打歌隊）－三弦琴（雲南打歌協會）20:00 打歌同樂,,詳見官網,桃園市320中壢區龍岡大操場,桃園市,中壢區,886-3-3322101,桃園市政府,2022/04/11 00:00:00,2022/04/17 23:59:59,,,,,,,,,,121.238090,24.929560,03,,,,,,
C2_376430000A_003910,2022夜遊慈湖-水岸光影季(3-6月),￭活動相關細節可電洽本局風景區管理處 (03-3946061#127)因春雨、梅雨和淹水搗亂，故活動延長至6/19，光影秀表演場次維持每天8場。另週六(6/18)週日(6/19)節目表詳如附圖。活動4大亮點，以光影加數位科技打造虛擬世界⭐虛擬世界傳送門將雷射光投射於裝置藝術上，打造科幻又神秘的虛擬世界傳送門。民眾可透過掃描傳送門兩側QRCODE，選擇祝福的文字及照片，來一場過去、現在與未來的對話，新奇又好玩。⭐3D立體動畫使用全息浮空投影方式呈現泰雅勇士動畫，3D立體動畫讓民眾彷彿身歷其境，感受全新視聽饗宴。⭐大型戶外投影以山景為投影背景，使用高達5萬流明亮度，原生4K的國際等級東京奧運指定同款的大型雷射工程投影機，朝慈湖水岸舞台對面山景進行戶外投影。⭐光環境營造設置大型光球、染色燈具、月亮盪鞦韆燈、兔子造型燈及逾千支白色玫瑰燈及稻穗燈打造的夢幻打卡區。周末假日限定文創市集，夜間加碼精彩表演活動期間，除了每晚上演光影秀，每個五、六、日及連續假期，下午還有文創市集、舞台表演。民眾與舞台表演者互動及下載傳送門互動可以有機會帶回限量LED七彩蠟燭小禮物。,,詳見官網,桃園市335大溪區慈湖紀念雕塑公園,桃園市,大溪區,886-3-3322101,桃園市政府,2022/03/18 00:00:00,2022/06/19 23:59:59,,,,,,,,,,121.293790,24.841350,03,,,,,,
C2_376430000A_003920,2022桃園草地露營節-春季版,￭活動相關細節可電洽本局旅遊行銷科 (03-3322101#6202、6203)為帶動石門水庫周邊觀光發展，市府投資新台幣3.79億在石門水庫進行環湖設施整建工程，打造石門水庫成為低碳旅遊、運動及運輸示範區，並委由桃園喜來登飯店負責園區營運服務工作，提供豪華及價帳位。市府特別規劃辦理「2022桃園草地露營節」，透過風格露營區、草地音樂會、露營職人秀、繽紛樂市集大地闖關趣及光影的對話等「六主題活動」及開幕活動，呈現溪洲園區全新風貌。⭐音樂會演出名單⭐ 宅吉Band、艾克樂團、街角風情、浪跡樂團、流浪浮雲樂團、青梅竹馬、小夢想樂團、檸檬魚樂團、抹茶綠樂團、JJ 原木樂團、蜂蜜檸檬樂團、簡單唱樂團,,詳見官網,桃園市335大溪區溪州旅遊服務區,桃園市,大溪區,886-3-3322101,桃園市政府,2022/04/23 00:00:00,2022/04/24 23:59:59,,,,,,,,,,121.264110,24.825970,03,,,,,,
C2_376430000A_003925,2022桃園管樂嘉年華,￭活動相關細節可電洽本府文化局 (03-3322592#8304) 2022桃園管樂嘉年華7月重磅回歸！邀您再燃管樂魂！7/3 (日) 19:00【主題音樂會】聲光乍現管樂鳴 舞台設計別出心裁，邀請桃園科技藝術獎得主田子平及知名策展人陳彥斌合作，精心打造具視、聽感官雙重享受的聲光音響舞台，演出由「桃園交響管樂團」領銜展演，並邀請桃園在地原民合唱團太陽之愛以及金曲歌后朱海君合作，精彩演繹專屬桃園多元族群的音樂故事。⭐藝人卡司陣容：朱海君 7/16 (六) 19:00【閉幕演出】宮崎駿動畫配樂&mdash;番外篇 交響音樂會超人氣節目桃園限定特別鉅獻！一次呈現多部精彩動畫配樂，包含宮崎駿大師作品風之谷、崖上的波妞﹔宮崎吾朗作品地海戰記、來自紅花版。壓軸更由金鐘主持人楊小黎及樂團總監劉可婕，與狂美共同呈現「故事《龍貓》管樂篇」，番外篇首度登場，您絕對不容錯過！⭐藝人卡司陣容：楊小黎,,詳見官網,桃園市320中壢區中正公園,桃園市,中壢區,886-3-3322101,桃園市政府,2022/07/03 00:00:00,2022/07/16 23:59:59,,,,,,,,,,121.227010,24.958790,03,,,,,,
C2_376430000A_003928,2022Lalai桃園原住民族國際音樂節,￭活動相關細節可電洽本府原住民族行政局 (03-3322101#6684)2022年，桃園原住民族國際音樂節回來了 !活動以「新面貌、新場地」強勢回歸，將於今年5月14、15日來到桃園陽光劇場舉辦【LA LAI桃園】原住民族國際音樂節。現場超過20組原住民族歌手、樂團及舞團等接力登場，桃園作為國家的大門，臺灣的門面，與你一起挺過疫情。後疫情時代的「桃原」，從轉型後的「LA LAI桃園(來來伊桃園)」原住民族國際音樂節出發，不分國家種族性別，因「音樂X原住民文化」聚集臺灣桃園。活動當日除了有音樂節盛會，場外更有充滿原住民族特色美食與產品的「原物市集」在下午率先開張，小米酒、馬告料理、部落傳統手工藝品…，最好吃、好玩又好逛的部落特色商品盡在這裡，現場更準備免費的精美小禮物等你來拿，別錯過桃園全年度最盛大的市集慶典！,,詳見官網,桃園市337大園區陽光劇場,桃園市,大園區,886-3-3322101,桃園市政府,2022/05/14 00:00:00,2022/05/15 23:59:59,,,,,,,,,,121.217570,25.024230,03,,,,,,
C2_376430000A_003932,2022桃園客家桐花祭(4-5月),￭活動相關細節可電洽本府客家事務局(03-4096682#6003) 桐花祭每年都以祭拜伯公揭開序幕，以伯公代表這片土地，來感念山林間提供居民賴以維生的物資。向土地、山神、天神祝禱，從此衍生出「客家桐花祭」活動，此活動蘊涵客家文化傳統、肅穆、潔淨、虔誠、祈福的精神，故以「祭」字為用，而非「季」。這次桃園桐花祭將於4/24日13:00於桃園市客家文化館揭幕，有別於以往的用盛大的活動包裝，這次將回歸於對土地最原始的尊敬與感謝，寧靜而致遠，是我們『與山林的約定』。賞桐古道地址龍潭區－小粗坑古道（桃園市龍潭區高平里粗坑2鄰）楊梅區－保甲古道（桃園市楊梅區老莊路783巷）蘆竹區－五酒桶山步道（桃園市蘆竹區長興路一段230巷）龜山區－大坑桐花步道（桃園市龜山區大坑路二段560巷）大溪區－十一指古道（桃園市大溪區十一指古道賞桐）桐花輕旅行 ✦每一場次開放：120位名額✦每位報名費用：100元 （含桐花野餐盒 & 限定伴手禮）✦線上報名 >>> 如連結,,詳見官網,桃園市325龍潭區客家文化館,桃園市,龍潭區,886-3-3322101,桃園市政府,2022/04/24 00:00:00,2022/05/15 23:59:59,,,,,,,,,,121.234540,24.845470,03,,,,,,
C2_376430000A_003935,2022富岡鐵道藝術節(7-8月),■活動詳情可電洽本府文化局(03)332-2592#8701「2022富岡鐵道藝術節」由桃園市政府和交通部臺灣鐵路管理局主辦，桃園市政府文化局承辦，於富岡火車站至三連陂、伯公岡公園、富岡運動公園，並沿著鐵道延伸臺鐵富岡車輛基地，邀請藝術家進駐創作、或是表演音樂會、主題活動等，形塑以在地客家人文自然景觀、裝置藝術、鐵道元素為主的藝術節。 邀您來趟富岡雙鐵輕旅行，出富岡火車站，騎著鐵馬，穿梭小鎮，沿途欣賞老房老紅磚、老店老靈魂以及藝術作品；記得停下來，嘗一嘗道地客家美食，駐足田野間，一觀稻田綠浪黃浪、陂塘粼粼波光，這是屬於富岡小鎮的浪漫。 傳統與新生的對話，以富岡豐厚客家人文為基底，與鐵道共生共榮，發掘在地特有的生活美學，從日常生活體驗富岡，透過藝術欣賞富岡。「富岡舒肥松阪豬飯兜」7/15起開放預購，每份定價250元，預購享有優惠價180元，售完為止。線上預購   周邊活動駛進富岡&gt;&gt;詳如連結藝術富岡&gt;&gt;詳如連結精彩富岡&gt;&gt;詳如連結嗨玩富岡&gt;&gt;詳如連結走讀富岡&gt;&gt;詳如連結漫遊富岡&gt;&gt;詳如連結,,詳見官網,桃園市326楊梅區富岡火車站,桃園市,楊梅區,886-3-3322101,桃園市政府,2022/07/28 00:00:00,2022/08/07 23:59:59,,,,,,,,,,121.083070,24.934430,03,,,,,,
